5.4474,2.9144,-0.45776,-1.4038,-3.3264,5.1727,-4.5929,-14.008,-11.612,-5.3253,-9.4604,10.467,-3.3722,-7.7515,3.4638,5.7373,-8.0109,4.2267,5.2338,-3.2654,-13.123,-19.211
5.4779,2.9449,-0.42725,-1.236,-3.4485,6.0883,-4.1809,-13.275,-11.734,-4.5166,-9.3536,10.406,-3.418,-8.2398,4.0436,5.7373,-7.9956,3.6011,5.0354,-3.3264,-13.062,-19.836
5.5389,2.9144,-0.42725,-1.1749,-3.5858,6.7596,-3.4638,-12.497,-11.704,-3.4943,-9.2011,10.33,-3.4638,-8.7585,4.5929,5.7373,-7.9498,2.8839,4.8218,-3.3722,-13.001,-20.187
5.6,2.8229,-0.41199,-1.2207,-3.7231,6.9122,-2.6092,-11.795,-11.566,-2.4261,-9.0027,10.208,-3.5248,-9.2621,5.0964,5.7221,-7.8735,2.0752,4.5776,-3.4332,-12.955,-20.309
5.5847,2.7008,-0.41199,-1.3885,-3.8605,6.4239,-1.8158,-11.23,-11.352,-1.5259,-8.728,10.056,-3.5706,-9.7504,5.5542,5.6915,-7.782,1.1444,4.3335,-3.5095,-12.894,-20.233
5.4627,2.5635,-0.41199,-1.6327,-4.0131,5.4169,-1.2054,-10.895,-11.093,-1.0681,-8.3771,9.903,-3.6316,-10.208,5.9662,5.661,-7.6904,0.12207,4.0741,-3.5858,-12.848,-20.02
5.188,2.4109,-0.42725,-1.9379,-4.1657,4.1809,-0.90027,-10.788,-10.895,-1.2512,-7.9346,9.7351,-3.6926,-10.605,6.3477,5.6,-7.5836,-1.0071,3.8147,-3.6621,-12.787,-19.73
4.7302,2.2583,-0.42725,-2.2583,-4.3335,3.0365,-0.97656,-10.88,-10.788,-2.0142,-7.4615,9.552,-3.7689,-10.925,6.6986,5.5389,-7.4921,-2.2125,3.5553,-3.7537,-12.726,-19.424
4.1046,2.1057,-0.45776,-2.5635,-4.4861,2.2278,-1.4343,-11.108,-10.849,-3.0823,-6.958,9.3536,-3.8452,-11.185,7.0496,5.4779,-7.4158,-3.4638,3.3112,-3.8452,-12.634,-19.134
3.3874,1.9684,-0.48828,-2.8229,-4.6387,1.8463,-2.1973,-11.383,-11.093,-4.1351,-6.4697,9.1553,-3.9368,-11.383,7.4005,5.4321,-7.37,-4.715,3.0823,-3.9368,-12.512,-18.89
2.655,1.8311,-0.5188,-3.0212,-4.776,1.9531,-3.1586,-11.612,-11.551,-4.9133,-6.012,8.9416,-4.0436,-11.551,7.7362,5.3864,-7.3242,-5.9357,2.8687,-4.0131,-12.39,-18.692
1.9989,1.709,-0.54932,-3.1433,-4.8981,2.4414,-4.1351,-11.734,-12.192,-5.249,-5.6305,8.7128,-4.1504,-11.688,8.0719,5.3558,-7.2784,-7.0953,2.6703,-4.0894,-12.253,-18.509
1.5106,1.6174,-0.57983,-3.1891,-5.0049,3.1891,-4.8981,-11.704,-12.97,-5.0964,-5.3101,8.4839,-4.2877,-11.826,8.4076,5.3558,-7.2632,-8.194,2.4872,-4.1351,-12.085,-18.326
1.2207,1.5411,-0.59509,-3.1891,-5.1117,3.9978,-5.2032,-11.566,-13.809,-4.5319,-5.0812,8.255,-4.425,-11.978,8.728,5.3711,-7.2327,-9.2011,2.3193,-4.1657,-11.917,-18.112
1.1749,1.4954,-0.59509,-3.1433,-5.188,4.7302,-4.8675,-11.352,-14.648,-3.6621,-4.9133,8.0109,-4.5624,-12.131,9.0332,5.4169,-7.2174,-10.132,2.1515,-4.1809,-11.734,-17.822
1.3428,1.4801,-0.56458,-3.067,-5.249,5.2185,-3.952,-11.093,-15.442,-2.6703,-4.7913,7.7667,-4.6997,-12.314,9.3231,5.4932,-7.2021,-11.002,1.9836,-4.1657,-11.536,-17.441
