10.1166,54.1534,4.98962,12.5732,1.0376,3.82996,0.62561,-4.88281,5.15747,-4.86755,18.6157,5.66101,5.24902,21.8964,-1.84631,0.88501,-9.46045,63.385,-78.8422,73.6847,42.4805,-44.5251
9.6283,54.4891,4.91333,12.7869,1.23596,3.00598,0.350952,-4.95911,6.05774,-5.34058,18.4021,5.56946,4.89807,21.8964,-2.01416,0.656128,-9.78088,63.5834,-78.9032,72.7997,42.1295,-43.2129
9.0332,54.7791,4.80652,12.9547,1.46484,2.34985,-0.320435,-5.12695,6.7749,-5.32532,18.1427,5.47791,4.53186,22.1863,-2.19727,0.427246,-10.2234,63.8275,-78.949,71.8231,41.6718,-41.9769
8.40759,55.0385,4.69971,13.0615,1.70898,1.9989,-1.2207,-5.34058,7.09534,-4.88281,17.8375,5.40161,4.15039,22.4915,-2.36511,0.198364,-10.788,64.1022,-78.9642,70.8618,41.1224,-40.9088
7.82776,55.2521,4.54712,13.0768,1.95312,1.9989,-2.21252,-5.53894,6.82068,-4.08936,17.4713,5.32532,3.79944,22.7661,-2.53296,-0.0152588,-11.4441,64.3921,-78.9642,70.0378,40.4816,-40.0848
7.32422,55.3894,4.37927,13.0005,2.19727,2.36511,-3.08228,-5.63049,6.02722,-3.11279,17.0746,5.24902,3.46375,23.0255,-2.65503,-0.213623,-12.1765,64.6362,-78.9185,69.397,39.7339,-39.5508
6.91223,55.4657,4.16565,12.8632,2.41089,3.06702,-3.70789,-5.56946,4.94385,-2.15149,16.6473,5.17273,3.12805,23.2239,-2.76184,-0.396729,-13.0005,64.8499,-78.8422,68.9392,38.8947,-39.2914
6.5918,55.4657,3.90625,12.6648,2.59399,3.95203,-3.96729,-5.24902,3.87573,-1.32751,16.1591,5.09644,2.80762,23.3917,-2.82288,-0.579834,-13.8702,64.9719,-78.7506,68.6646,37.9791,-39.2914
6.3324,55.4047,3.60107,12.4359,2.76184,4.86755,-3.82996,-4.68445,3.09753,-0.808716,15.6097,5.00488,2.47192,23.4985,-2.85339,-0.747681,-14.7858,65.033,-78.6438,68.4967,36.972,-39.4745
6.10352,55.2826,3.25012,12.207,2.91443,5.61523,-3.28064,-3.90625,2.76184,-0.656128,14.9841,4.92859,2.12097,23.5596,-2.83813,-0.900269,-15.7471,65.0024,-78.5217,68.4052,35.9039,-39.7491
5.8136,55.1147,2.85339,11.9934,3.0365,5.92041,-2.42615,-2.99072,2.89917,-0.88501,14.2517,4.83704,1.7395,23.5596,-2.80762,-1.05286,-16.7236,64.9109,-78.4302,68.3441,34.79,-39.9933
5.43213,54.9316,2.45667,11.8408,3.17383,5.59998,-1.38855,-2.04468,3.46375,-1.4801,13.4125,4.73022,1.32751,23.5138,-2.73132,-1.19019,-17.7002,64.7736,-78.3386,68.2831,33.6456,-40.1306
4.88281,54.7333,2.04468,11.734,3.31116,4.71497,-0.366211,-1.15967,4.31824,-2.30408,12.4664,4.63867,0.88501,23.3917,-2.63977,-1.32751,-18.6615,64.621,-78.2776,68.161,32.486,-40.0696
4.16565,54.5044,1.63269,11.6882,3.44849,3.49426,0.411987,-0.411987,5.2948,-3.2196,11.4288,4.53186,0.411987,23.2086,-2.53296,-1.43433,-19.5618,64.4989,-78.2166,67.9169,31.3263,-39.8254
3.31116,54.2603,1.23596,11.7035,3.58582,2.30408,0.686646,0.152588,6.24084,-3.9978,10.2844,4.44031,-0.0457764,23.0103,-2.41089,-1.54114,-20.401,64.4226,-78.186,67.4744,30.1514,-39.4287
2.34985,53.9703,0.88501,11.7798,3.70789,1.35803,0.289917,0.534058,6.95801,-4.40979,9.06372,4.3335,-0.50354,22.7966,-2.28882,-1.61743,-21.1792,64.4226,-78.1708,66.7572,29.007,-38.9404
1.40381,53.6346,0.579834,11.8866,3.8147,0.854492,-0.656128,0.762939,7.35474,-4.22668,7.78198,4.21143,-0.930786,22.6135,-2.18201,-1.66321,-21.8811,64.4989,-78.1403,65.6891,27.8473,-38.4827
0.579834,53.2532,0.320435,12.0239,3.87573,0.823975,-1.8158,0.915527,7.35474,-3.44849,6.48499,4.08936,-1.34277,22.4457,-2.0752,-1.69373,-22.522,64.6515,-78.125,64.27,26.6571,-38.1165
-0.0457764,52.8107,0.12207,12.1765,3.87573,1.2207,-2.89917,1.08337,6.92749,-2.33459,5.17273,3.96729,-1.72424,22.3236,-1.96838,-1.67847,-23.1018,64.8499,-78.125,62.561,25.4364,-37.9486
-0.396729,52.3376,-0.0152588,12.3138,3.79944,1.90735,-3.64685,1.297,6.14929,-1.2207,3.89099,3.82996,-2.0752,22.2321,-1.87683,-1.64795,-23.6511,65.0787,-78.1403,60.6384,24.1547,-37.9944
-0.457764,51.8494,-0.0915527,12.4664,3.66211,2.73132,-3.93677,1.60217,5.11169,-0.366211,2.63977,3.69263,-2.41089,22.171,-1.80054,-1.58691,-24.1852,65.3229,-78.1555,58.6243,22.7966,-38.2843
-0.274658,51.3611,-0.12207,12.6038,3.44849,3.50952,-3.75366,2.02942,4.01306,0.0305176,1.43433,3.5553,-2.76184,22.1252,-1.7395,-1.49536,-24.704,65.5365,-78.2013,56.6406,21.3623,-38.7878
0.106812,50.9033,-0.106812,12.7563,3.15857,4.08936,-3.17383,2.54822,3.06702,-0.0610352,0.289917,3.38745,-3.09753,22.0795,-1.67847,-1.40381,-25.2533,65.7196,-78.2623,54.7791,19.8517,-39.444
0.62561,50.4913,-0.0457764,12.8784,2.82288,4.36401,-2.34985,3.15857,2.50244,-0.610352,-0.793457,3.2196,-3.43323,21.9879,-1.60217,-1.31226,-25.8179,65.8264,-78.3386,53.0396,18.2495,-40.1917
1.17493,50.1404,0.0457764,12.9852,2.45667,4.24194,-1.43433,3.76892,2.54822,-1.4801,-1.8158,3.0365,-3.78418,21.8658,-1.54114,-1.20544,-26.3977,65.8722,-78.4302,51.4221,16.6168,-40.9088
1.70898,49.8962,0.152588,13.0615,2.0752,3.72314,-0.595093,4.34875,3.18909,-2.5177,-2.76184,2.83813,-4.11987,21.6827,-1.44958,-1.11389,-26.9928,65.8569,-78.5065,49.881,14.9384,-41.5344
2.16675,49.7437,0.259399,13.092,1.69373,2.85339,0.0152588,4.80652,4.24194,-3.52478,-3.66211,2.60925,-4.42505,21.4386,-1.35803,-1.00708,-27.5726,65.7806,-78.5675,48.3856,13.2446,-42.0074
2.53296,49.6979,0.366211,13.0768,1.32751,1.78528,0.274658,5.08118,5.37109,-4.34875,-4.48608,2.38037,-4.71497,21.1334,-1.25122,-0.900269,-28.1372,65.6891,-78.598,46.8903,11.5509,-42.2363
2.82288,49.6979,0.442505,13.0157,1.0376,0.656128,0.137329,5.15747,6.31714,-4.85229,-5.23376,2.13623,-4.95911,20.7672,-1.12915,-0.808716,-28.6255,65.567,-78.6133,45.3949,9.85718,-42.1906
3.05176,49.7284,0.518799,12.8937,0.793457,-0.305176,-0.350952,5.05066,6.88171,-4.94385,-5.92041,1.89209,-5.15747,20.34,-0.991821,-0.717163,-29.0375,65.4449,-78.5675,43.8995,8.20923,-41.8243
3.28064,49.7437,0.579834,12.7258,0.610352,-0.823975,-1.15967,4.80652,7.01904,-4.63867,-6.5155,1.60217,-5.2948,19.8517,-0.854492,-0.610352,-29.3121,65.3229,-78.4912,42.4042,6.56128,-41.1072
3.57056,49.6979,0.62561,12.5427,0.488281,-0.717163,-2.12097,4.50134,6.72913,-3.95203,-7.04956,1.31226,-5.37109,19.3329,-0.717163,-0.488281,-29.4495,65.2008,-78.3844,40.9088,4.95911,-40.0848
3.96729,49.5605,0.656128,12.3596,0.396729,0.0152588,-3.06702,4.21143,6.11877,-3.00598,-7.47681,0.991821,-5.37109,18.7988,-0.549316,-0.366211,-29.4495,65.094,-78.2623,39.4287,3.35693,-38.7878
4.50134,49.3317,0.701904,12.207,0.305176,1.14441,-3.75366,4.01306,5.35583,-1.96838,-7.82776,0.656128,-5.32532,18.2648,-0.396729,-0.213623,-29.2816,64.9719,-78.1097,37.9486,1.75476,-37.2467
5.17273,49.0112,0.762939,12.1002,0.198364,2.31934,-3.93677,3.92151,4.56238,-1.05286,-8.0719,0.320435,-5.23376,17.7612,-0.228882,-0.0305176,-28.9612,64.8499,-77.9877,36.438,0.137329,-35.553
5.90515,48.5992,0.823975,12.0544,0.0305176,3.26538,-3.44849,3.96729,3.93677,-0.518799,-8.23975,-0.0152588,-5.09644,17.3035,-0.0762939,0.167847,-28.5187,64.7278,-77.8809,34.9121,-1.49536,-33.7372
6.60706,48.1262,0.915527,12.1002,-0.183105,3.84521,-2.45667,4.0741,3.57056,-0.579834,-8.30078,-0.335693,-4.94385,16.922,0.0915527,0.38147,-27.9541,64.5905,-77.8198,33.371,-3.14331,-31.8298
7.20215,47.6074,1.0376,12.2223,-0.457764,3.95203,-1.26648,4.18091,3.54004,-1.32751,-8.28552,-0.640869,-4.76074,16.6168,0.244141,0.610352,-27.298,64.4684,-77.8046,31.8298,-4.82178,-29.892
7.58362,47.0886,1.15967,12.4054,-0.778198,3.63159,-0.198364,4.2572,3.87573,-2.48718,-8.17871,-0.915527,-4.5929,16.3879,0.396729,0.839233,-26.5656,64.3616,-77.8351,30.304,-6.5155,-27.8931
7.72095,46.6003,1.31226,12.6495,-1.15967,3.02124,0.518799,4.21143,4.53186,-3.7384,-7.99561,-1.15967,-4.42505,16.2201,0.534058,1.06812,-25.7721,64.2853,-77.9114,28.8239,-8.23975,-25.8484
7.61414,46.1731,1.46484,12.9089,-1.58691,2.24304,0.778198,4.01306,5.37109,-4.80652,-7.73621,-1.35803,-4.28772,16.098,0.656128,1.297,-24.9481,64.2395,-78.0182,27.4048,-9.96399,-23.6969
7.30896,45.8374,1.63269,13.1683,-1.9989,1.49536,0.549316,3.64685,6.2561,-5.47791,-7.40051,-1.51062,-4.18091,16.037,0.778198,1.51062,-24.1241,64.2242,-78.1403,26.1078,-11.7187,-21.4233
6.88171,45.6085,1.8158,13.3667,-2.42615,0.900269,-0.0610352,3.14331,6.95801,-5.69153,-6.98853,-1.63269,-4.08936,16.0065,0.869751,1.70898,-23.2849,64.2395,-78.2623,24.8871,-13.504,-18.9972
6.42395,45.4712,1.9989,13.504,-2.82288,0.610352,-0.930786,2.5177,7.26318,-5.44739,-6.5155,-1.70898,-4.02832,15.9912,0.961304,1.89209,-22.4304,64.2548,-78.3844,23.7732,-15.2893,-16.4185
5.9967,45.4254,2.21252,13.5345,-3.18909,0.686646,-1.87683,1.83105,6.97327,-4.86755,-6.01196,-1.77002,-3.9978,15.9912,1.0376,2.05994,-21.5759,64.2395,-78.476,22.7661,-17.1051,-13.7482
5.66101,45.4407,2.44141,13.4888,-3.50952,1.12915,-2.71606,1.15967,6.14929,-4.10461,-5.44739,-1.8158,-3.98254,15.976,1.11389,2.22778,-20.7214,64.1937,-78.5522,21.8506,-18.9209,-11.0931
5.44739,45.5017,2.68555,13.3667,-3.78418,1.89209,-3.31116,0.595093,5.0354,-3.31116,-4.86755,-1.83105,-3.98254,15.976,1.20544,2.36511,-19.8669,64.0869,-78.598,21.0724,-20.752,-8.54492
5.34058,45.5933,2.94495,13.1836,-4.02832,2.86865,-3.54004,0.198364,3.93677,-2.65503,-4.27246,-1.83105,-3.96729,15.9454,1.28174,2.50244,-18.9972,63.8885,-78.6285,20.3857,-22.583,-6.2561
5.32532,45.7001,3.2196,12.9852,-4.22668,3.89099,-3.37219,0.0152588,3.11279,-2.27356,-3.63159,-1.8158,-3.95203,15.9302,1.35803,2.63977,-18.158,63.5986,-78.6591,19.7754,-24.3988,-4.3335
5.35583,45.8527,3.52478,12.7716,-4.40979,4.71497,-2.80762,0,2.73132,-2.24304,-2.99072,-1.80054,-3.92151,15.8997,1.43433,2.74658,-17.3492,63.2172,-78.6896,19.1498,-26.1841,-2.82288
5.35583,46.0358,3.82996,12.6038,-4.56238,5.14221,-1.93787,0.106812,2.82288,-2.59399,-2.31934,-1.78528,-3.87573,15.8844,1.52588,2.83813,-16.571,62.7747,-78.7201,18.4326,-27.9083,-1.75476
5.24902,46.2646,4.16565,12.4817,-4.68445,4.92859,-0.900269,0.259399,3.32642,-3.26538,-1.63269,-1.75476,-3.82996,15.8844,1.61743,2.92969,-15.8386,62.2864,-78.7659,17.5476,-29.5868,-1.09863
4.97437,46.5088,4.50134,12.4359,-4.79126,4.13513,0.12207,0.335693,4.15039,-4.16565,-0.915527,-1.72424,-3.7384,15.9149,1.70898,3.00598,-15.152,61.7828,-78.8422,16.4337,-31.1737,-0.778198
4.53186,46.814,4.83704,12.4512,-4.85229,3.00598,0.900269,0.259399,5.09644,-5.12695,-0.167847,-1.70898,-3.64685,15.9912,1.80054,3.08228,-14.4958,61.3098,-78.9337,15.0757,-32.6691,-0.686646
3.90625,47.1344,5.17273,12.5275,-4.85229,1.86157,1.17493,0,6.01196,-5.95093,0.595093,-1.69373,-3.50952,16.0828,1.87683,3.15857,-13.8855,60.8978,-79.0253,13.4735,-34.0729,-0.747681
3.14331,47.5006,5.49316,12.6801,-4.80652,0.961304,0.762939,-0.442505,6.71387,-6.37817,1.37329,-1.69373,-3.35693,16.2354,1.93787,3.23486,-13.2904,60.5621,-79.1321,11.6577,-35.3699,-0.854492
2.34985,47.8821,5.8136,12.8632,-4.74548,0.488281,-0.213623,-0.991821,7.08008,-6.21033,2.15149,-1.69373,-3.17383,16.4032,1.98364,3.32642,-12.6953,60.318,-79.2389,9.67407,-36.5906,-0.946045
1.64795,48.3246,6.11877,13.0615,-4.66919,0.488281,-1.41907,-1.58691,7.04956,-5.46265,2.94495,-1.69373,-2.96021,16.6168,2.01416,3.41797,-12.085,60.1501,-79.361,7.61414,-37.7502,-0.961304
1.11389,48.7823,6.40869,13.2904,-4.62341,0.900269,-2.56348,-2.15149,6.62231,-4.39453,3.7384,-1.70898,-2.74658,16.8457,2.02942,3.50952,-11.4746,60.0433,-79.483,5.53894,-38.8641,-0.839233
0.839233,49.2859,6.68335,13.504,-4.5929,1.61743,-3.38745,-2.59399,5.82886,-3.34167,4.54712,-1.70898,-2.5177,17.0746,1.9989,3.60107,-10.8795,59.9823,-79.6051,3.52478,-39.9475,-0.579834
0.869751,49.8199,6.94275,13.7024,-4.5929,2.47192,-3.75366,-2.89917,4.79126,-2.56348,5.34058,-1.70898,-2.28882,17.3035,1.95312,3.66211,-10.2844,59.9365,-79.7577,1.61743,-41.0156,-0.213623
1.14441,50.3693,7.20215,13.9008,-4.60815,3.2959,-3.66211,-3.02124,3.67737,-2.24304,6.14929,-1.69373,-2.04468,17.5323,1.87683,3.70789,-9.71985,59.8602,-79.9255,-0.152588,-42.099,0.228882
1.64795,50.9033,7.44629,14.0991,-4.60815,3.92151,-3.17383,-2.97546,2.71606,-2.41089,6.92749,-1.66321,-1.83105,17.746,1.78528,3.70789,-9.21631,59.7687,-80.1086,-1.77002,-43.1519,0.671387
2.2583,51.4221,7.69043,14.2822,-4.56238,4.21143,-2.41089,-2.79236,2.15149,-3.02124,7.69043,-1.60217,-1.63269,17.9596,1.66321,3.67737,-8.78906,59.6161,-80.3223,-3.18909,-44.2047,1.06812
2.89917,51.9104,7.94983,14.4501,-4.45557,4.13513,-1.57166,-2.5177,2.16675,-3.95203,8.40759,-1.54114,-1.44958,18.158,1.52588,3.60107,-8.43811,59.433,-80.5664,-4.37927,-45.2118,1.38855
3.49426,52.3376,8.19397,14.5874,-4.24194,3.64685,-0.808716,-2.22778,2.79236,-5.0354,9.06372,-1.44958,-1.31226,18.3411,1.38855,3.479,-8.19397,59.1888,-80.8105,-5.2948,-46.1578,1.57166
3.95203,52.6886,8.43811,14.679,-3.90625,2.82288,-0.259399,-2.01416,3.79944,-6.073,9.64355,-1.34277,-1.19019,18.5089,1.23596,3.31116,-8.02612,58.9294,-81.0547,-5.90515,-47.0276,1.58691
4.24194,52.948,8.69751,14.7247,-3.479,1.75476,-0.0610352,-1.93787,4.88281,-6.89697,10.1624,-1.2207,-1.08337,18.6462,1.09863,3.11279,-7.94983,58.6395,-81.2836,-6.19507,-47.8058,1.38855
4.36401,53.1006,8.95691,14.7095,-2.97546,0.640869,-0.228882,-2.04468,5.76782,-7.40051,10.6201,-1.08337,-1.00708,18.7683,0.976562,2.89917,-7.93457,58.3649,-81.4819,-6.16455,-48.4772,0.915527
